1.90e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.10e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.20e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.30e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.40e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.50e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.60e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.70e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.80e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
2.90e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.10e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.20e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.30e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.40e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.50e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.60e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.70e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.80e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
3.90e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.10e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.20e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.30e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.40e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.50e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.60e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.70e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.80e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
4.90e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.10e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.20e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.30e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.40e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.50e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.60e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.70e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.80e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
5.90e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.10e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.20e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.30e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.40e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.50e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.60e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.70e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.80e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
6.90e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.10e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.20e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.30e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.40e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.50e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.60e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.70e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.80e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
7.90e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.10e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.20e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.30e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.40e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.50e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.60e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.70e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.80e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
8.90e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.10e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.20e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.30e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.40e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.50e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.60e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.70e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.80e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
9.90e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
1.00e+00	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
1.01e+00	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
1.02e+00	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	4.00e-01	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02	2.00e+02
